country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
Sierra Leone,SLE,0.6500325699491841,0.07622243108084792,6.765301955667669,23.62815696437538,7.88925618308113,718.567557012459,15.739277262598373,0.016717773069176826,8.633811134771495,1,6.653679256255939
Singapore,SGP,0.6450610976802584,0.006868958546361789,10.738691595860466,27.041685260536923,11.566292377634662,665.1647069471791,15.475402663159738,0.006809568010176243,1.3309356099833531,2,5.719629392305489
Slovakia,SVK,0.6241353845336134,-0.012116123233445736,10.498142888343168,25.88332842412684,10.3787883323779,1375.6196553749144,15.504571689492234,0.0048355799705977415,2.6585515644435667,2,5.144544009673033
Slovenia,SVN,0.6430948401305943,-0.006338482138200421,9.610183939512206,25.145971157737353,10.60721838682049,720.4830316606457,14.538778086296942,0.0020402510588290314,1.8866442475339047,2,5.994049950256293
Solomon Islands,SLB,0.8404349520168316,0.011683618409738727,5.731220452058364,21.181109109011334,7.849013769097065,480.0455454023163,13.332488045684874,0.003818799952893463,6.182036941011953,3,8.294478315559049
South Africa,ZAF,0.6812027561090295,0.008751237206679894,13.028573391031403,27.387301926564636,9.553455430223337,2075.569515672577,17.83391752189915,0.012111266059043932,7.273554033526445,0,3.9165756443516484
South Korea,KOR,0.6315802699864618,0.019239511892005456,13.296978374683652,28.41216679914256,10.67607433475822,866.3314976327115,17.736115827751746,0.002757151094451079,1.8675864160166087,2,4.024119388254105
Spain,ESP,0.640491062845391,-0.005754946838926454,12.522768642277901,28.343883980937004,10.689732777275397,426.8639870266495,17.65417402731243,0.006518838537532089,1.326089993394919,2,4.795222000667926
Sri Lanka,LKA,0.6229643744700163,0.043362634346757,9.693072792839882,26.222073810994946,9.354397770706939,1165.3334750850645,16.86776492059673,0.002570268281795137,4.980406076051961,0,3.8424802304321695
Sudan,SDN,0.6742473968140364,0.06540825526975526,9.685991798053871,25.830610861611657,8.340997330976673,2094.416244144732,17.489859480100783,0.0007573990638965052,5.916590100929608,0,3.852177296078376
Suriname,SUR,0.8824937844046902,0.015941273862478334,7.794273181122736,23.240049530599997,9.980163075638243,1672.1521849672447,13.259934718148536,0.0007794925421708631,5.670092757452804,3,7.746333019293553
Sweden,SWE,0.7278534078954475,-0.01855356748441932,10.706510877944543,27.067949617961332,10.975418342211213,192.82681724039475,16.09254851667647,0.009148758564023083,1.2034480808921855,2,6.310649177002668
Switzerland,CHE,0.6721595339273911,-0.010455680337977558,10.589016244220069,27.157470014395482,11.244003056007482,432.6610215050964,15.913480179329174,0.0013833628823185949,1.0111900541937757,2,5.831704554087612
Taiwan,TWN,0.6874885190231798,0.012672441619303011,12.522106712049894,27.797187423327415,10.842020552416145,903.6184190877104,16.955186866842542,0.0008810507586719051,3.168102810982417,2,4.434793272632588
Tajikistan,TJK,0.7078043853037845,0.07161817495947473,8.448126667174055,23.93444798971266,7.985125148482669,1231.9068161092864,15.94967337735596,0.00022155983048042932,5.969770882614916,1,5.297753583414928
Tanzania,TZA,0.7223148065492273,0.09295077011181074,9.267501166213902,25.706460189501605,7.963988415593408,439.7491363508238,17.742823611438055,0.005388132541677879,7.430450716220008,1,4.7506547098131255
Thailand,THA,0.6265553279454827,0.02466216055197945,12.452141236053954,27.865963616718396,9.806304771544497,1302.8095703609233,18.05971438142369,0.005774703705368963,5.605067576651712,0,2.847039226828622
Timor-Leste,TLS,0.689161798902909,0.06116978591454829,6.206581725168133,22.343272689144904,8.370663971475386,412.7356514472489,13.97284598417941,0.002017240243900921,5.906668962626426,3,6.74785868967318
Togo,TGO,0.6490982849073598,0.029189163256207292,7.638508770453116,23.560878648325925,7.739297192776649,821.9393133630216,15.82202028396286,0.005876015372843263,8.37790864564331,1,5.452481959331334
Tonga,TON,0.7238641753894914,0.0181484781905433,4.829820056200496,20.308950111754868,8.735950196962884,250.42801194635157,11.573170710511832,0.0035016278291566,4.462593137153821,3,8.573492924770006
Tunisia,TUN,0.6666570789585381,0.024693298710669113,10.250558982057306,25.653887387587407,9.419051713165922,1700.9998236230053,16.234917066961135,0.007029766302733705,5.145047482109714,0,4.3400331502246035
Turkmenistan,TKM,0.6945864140559856,0.036316237299448925,11.064834985061182,24.958089398970476,9.336244922460983,4029.4184690053294,15.62193815956064,0.0017103458632902384,4.54222826788655,0,5.244919429673986
Uganda,UGA,0.6876824043473926,0.07944696465724185,8.315774835064815,25.195899232263013,7.777815090343762,497.26182299039635,17.418506698510434,0.006325182054364216,7.344930034569472,1,4.846300485376219
Ukraine,UKR,0.5718701069149622,-0.0017671170435711527,12.427705556735669,27.327369891178467,9.69938182294855,2050.6799091378234,17.628049659030104,0.005076678379459563,2.7358235918768004,2,3.655861901261802
United Arab Emirates,ARE,0.687944452970271,0.045530231321107034,12.139054607273609,27.08851720400265,11.22929348959813,2590.712551047406,15.859237183347961,0.0035016278291566,3.5048046937739583,0,4.674279922271953
United Kingdom,GBR,0.6476748235083042,-0.02396296391159201,12.975156183403444,28.78702518986903,10.805802008242612,503.4970627258905,17.981243498021446,0.006732202536768863,1.3388871896748682,2,4.96538411309432
Uruguay,URY,0.6611538230227572,0.013361147220939652,8.848252689182425,25.20403573118906,10.179404216312735,620.780554082542,15.024670235733009,0.011648875697646822,3.4725514683348795,2,5.974997748719386
Uzbekistan,UZB,0.6914115081405328,-0.00551214861613869,11.646589769234259,26.05872306934276,8.82968916684867,3406.4998791184175,17.229185576115906,0.00037129999852207526,3.3729157810404002,0,4.697743786625657
Vanuatu,VUT,0.8355478141275645,0.04314631140750357,4.888105653595387,20.578105173664277,8.108852074921275,243.28922863966574,12.46955804335149,0.0006830037971525526,6.504226114593849,3,8.752110570068234
Viet Nam,VNM,0.6522366837306022,0.08987891139670272,12.13555862766271,27.41883171748307,9.089139341728922,1002.4156060503952,18.329809176914114,0.009963007525238632,4.680530348773512,0,3.626963095770872
Zambia,ZMB,0.7758434549177233,0.08127901064186177,8.520611940515813,24.680868717599967,8.106980135531067,592.3218732935211,16.574192048933632,0.00434842859645402,7.669915970447573,1,5.591949114363244
Zimbabwe,ZWE,0.7044421820668582,0.0047457173148338465,9.247759745403684,24.87890385328018,8.4097828478564,434.3158099225889,16.46934726295329,0.007727880268108161,7.402281916192429,1,5.204532249301478
